event,user_id,timestamp,time_taken_in_ms,auto_completed,auto_completion_count,wpm,numBksp
key_press,1,2021-05-17 20:30:43.109375,99,False,10,,11
key_press,1,2021-05-17 20:30:43.184340,72,False,10,,11
key_press,1,2021-05-17 20:30:43.633297,446,False,10,,11
key_press,1,2021-05-17 20:30:43.804909,168,False,11,,11
word,1,2021-05-17 20:30:43.806910,896,True,11,,11
key_press,1,2021-05-17 20:30:43.997404,191,False,11,,11
key_press,1,2021-05-17 20:30:44.082378,82,False,11,,11
key_press,1,2021-05-17 20:30:44.184425,99,False,11,,11
word,1,2021-05-17 20:30:44.187856,378,True,11,,11
key_press,1,2021-05-17 20:30:44.287446,100,False,11,,11
key_press,1,2021-05-17 20:30:44.506448,216,False,11,,11
key_press,1,2021-05-17 20:30:44.580345,71,False,11,,11
key_press,1,2021-05-17 20:30:44.685384,102,False,11,,11
word,1,2021-05-17 20:30:44.688384,499,True,11,,11
key_press,1,2021-05-17 20:30:44.806380,118,False,11,,11
key_press,1,2021-05-17 20:30:44.924388,115,False,11,,11
key_press,1,2021-05-17 20:30:45.033385,106,False,11,,11
key_press,1,2021-05-17 20:30:45.346663,310,False,11,,11
key_press,1,2021-05-17 20:30:45.751404,402,False,11,,11
key_press,1,2021-05-17 20:30:46.484293,730,False,12,,11
word,1,2021-05-17 20:30:46.488294,1797,True,12,,11
key_press,1,2021-05-17 20:30:46.644425,156,False,12,,11
key_press,1,2021-05-17 20:30:46.789395,142,False,12,,11
key_press,1,2021-05-17 20:30:47.005397,213,False,12,,11
key_press,1,2021-05-17 20:30:47.178425,170,False,12,,11
word,1,2021-05-17 20:30:47.181293,691,True,12,,11
key_press,1,2021-05-17 20:30:47.295373,114,False,12,,11
key_press,1,2021-05-17 20:30:47.419327,121,False,12,,11
key_press,1,2021-05-17 20:30:47.570303,148,False,12,,11
key_press,1,2021-05-17 20:30:48.163400,590,False,12,,11
key_press,1,2021-05-17 20:30:48.545388,379,False,13,,11
word,1,2021-05-17 20:30:48.548389,1364,True,13,,11
key_press,1,2021-05-17 20:30:48.734309,186,False,13,,11
key_press,1,2021-05-17 20:30:49.038307,301,False,13,,11
key_press,1,2021-05-17 20:30:49.407379,366,False,13,,11
word,1,2021-05-17 20:30:49.410380,859,True,13,,11
key_press,1,2021-05-17 20:30:49.574425,164,False,13,,11
key_press,1,2021-05-17 20:30:49.779291,202,False,13,,11
key_press,1,2021-05-17 20:30:49.899377,117,False,13,,11
key_press,1,2021-05-17 20:30:50.027309,125,False,13,,11
word,1,2021-05-17 20:30:50.030309,617,True,13,,11
key_press,1,2021-05-17 20:30:50.166653,136,False,13,,11
key_press,1,2021-05-17 20:30:50.276030,107,False,13,,11
key_press,1,2021-05-17 20:30:50.447444,168,False,13,,11
key_press,1,2021-05-17 20:30:50.674454,224,False,13,,11
key_press,1,2021-05-17 20:30:50.743425,66,False,13,,11
key_press,1,2021-05-17 20:30:50.865373,118,False,13,,11
key_press,1,2021-05-17 20:30:51.123378,255,False,14,,11
word,1,2021-05-17 20:30:51.126378,1093,True,14,,11
key_press,1,2021-05-17 20:30:51.237311,111,False,14,,11
key_press,1,2021-05-17 20:30:51.345392,105,False,14,,11
key_press,1,2021-05-17 20:30:51.528375,180,False,14,,11
key_press,1,2021-05-17 20:30:51.614298,83,False,14,,11
key_press,1,2021-05-17 20:30:51.840300,222,False,14,,11
key_press,1,2021-05-17 20:30:52.146443,303,False,14,,11
sentence,1,2021-05-17 20:30:52.504298,40713,True,15,61.896691474467616,11
