event,user_id,timestamp,time_taken_in_ms,wpm,numBksp
key_press,1,2021-05-17 20:21:35.258469,100,0,10
key_press,1,2021-05-17 20:21:35.349468,89,0,10
word,1,2021-05-17 20:21:35.351469,837,0,10
key_press,1,2021-05-17 20:21:35.500475,149,0,10
key_press,1,2021-05-17 20:21:35.802519,300,0,10
key_press,1,2021-05-17 20:21:35.970376,166,0,10
word,1,2021-05-17 20:21:35.972377,619,0,10
key_press,1,2021-05-17 20:21:36.124651,152,0,10
key_press,1,2021-05-17 20:21:36.365693,239,0,10
key_press,1,2021-05-17 20:21:36.464715,97,0,10
key_press,1,2021-05-17 20:21:36.582376,116,0,10
word,1,2021-05-17 20:21:36.584377,610,0,10
key_press,1,2021-05-17 20:21:36.731709,147,0,10
key_press,1,2021-05-17 20:21:36.814650,81,0,10
key_press,1,2021-05-17 20:21:36.992380,176,0,10
key_press,1,2021-05-17 20:21:37.350011,355,0,10
key_press,1,2021-05-17 20:21:37.545651,193,0,10
key_press,1,2021-05-17 20:21:37.721454,174,0,10
key_press,1,2021-05-17 20:21:37.840463,117,0,10
key_press,1,2021-05-17 20:21:37.955650,113,0,10
key_press,1,2021-05-17 20:21:38.111204,154,0,10
key_press,1,2021-05-17 20:21:38.332645,219,0,10
key_press,1,2021-05-17 20:21:38.587709,253,0,10
key_press,1,2021-05-17 20:21:38.721374,132,0,10
word,1,2021-05-17 20:21:38.723375,2137,0,10
key_press,1,2021-05-17 20:21:38.775394,52,0,10
key_press,1,2021-05-17 20:21:38.878466,100,0,10
key_press,1,2021-05-17 20:21:38.973379,93,0,10
key_press,1,2021-05-17 20:21:39.094486,119,0,10
word,1,2021-05-17 20:21:39.096487,371,0,10
key_press,1,2021-05-17 20:21:39.199344,103,0,10
key_press,1,2021-05-17 20:21:39.471376,270,0,10
key_press,1,2021-05-17 20:21:39.559749,86,0,10
key_press,1,2021-05-17 20:21:39.683467,122,0,10
key_press,1,2021-05-17 20:21:39.764379,79,0,10
word,1,2021-05-17 20:21:39.766380,668,0,10
key_press,1,2021-05-17 20:21:39.946488,180,0,10
key_press,1,2021-05-17 20:21:40.043490,95,0,10
key_press,1,2021-05-17 20:21:40.167473,122,0,10
word,1,2021-05-17 20:21:40.169474,401,0,10
key_press,1,2021-05-17 20:21:40.381600,212,0,10
key_press,1,2021-05-17 20:21:40.627408,244,0,10
key_press,1,2021-05-17 20:21:40.710427,80,0,10
key_press,1,2021-05-17 20:21:40.837455,124,0,10
word,1,2021-05-17 20:21:40.840456,669,0,10
key_press,1,2021-05-17 20:21:40.940479,100,0,10
key_press,1,2021-05-17 20:21:41.067510,124,0,10
key_press,1,2021-05-17 20:21:41.302109,232,0,10
key_press,1,2021-05-17 20:21:41.510107,206,0,10
key_press,1,2021-05-17 20:21:41.603376,91,0,10
key_press,1,2021-05-17 20:21:41.722095,117,0,10
key_press,1,2021-05-17 20:21:41.912454,188,0,10
key_press,1,2021-05-17 20:21:41.992648,78,0,10
key_press,1,2021-05-17 20:21:42.112475,118,0,10
word,1,2021-05-17 20:21:42.114476,1272,0,10
key_press,1,2021-05-17 20:21:42.231912,117,0,10
key_press,1,2021-05-17 20:21:42.347378,114,0,10
key_press,1,2021-05-17 20:21:42.521352,172,0,10
key_press,1,2021-05-17 20:21:42.628343,105,0,10
key_press,1,2021-05-17 20:21:42.842667,212,0,10
key_press,1,2021-05-17 20:21:42.936381,92,0,10
key_press,1,2021-05-17 20:21:43.089621,151,0,10
key_press,1,2021-05-17 20:21:43.175485,84,0,10
key_press,1,2021-05-17 20:21:43.377637,200,0,10
key_press,1,2021-05-17 20:21:43.532453,153,0,10
sentence,1,2021-05-17 20:21:43.799466,38338,65.73112838437059,10
